source,target,target_type,relation
蝉花,平抑肝阳药.,Category,belongs_to
蝉花,安徽,Origin,produced_in
蝉花,浙江,Origin,produced_in
蝉花,福建,Origin,produced_in
蝉花,广东,Origin,produced_in
蝉花,四川,Origin,produced_in
蝉花,云南,Origin,produced_in
蝉花,江苏等地,Origin,produced_in
蝉花,证类本草,Literature,cited_by
蝉花,本草图经,Literature,cited_by
蝉花,纲目,Literature,cited_by
龙骨,镇惊安神,Efficacy,has_efficacy
龙骨,敛汗固精,Efficacy,has_efficacy
龙骨,止血涩肠,Efficacy,has_efficacy
龙骨,生肌敛疮,Efficacy,has_efficacy
龙骨,安神收涩平抑肝阳药.,Category,belongs_to
龙骨,梅师集验方,Literature,cited_by
龙骨,药性论,Literature,cited_by
龙骨,千金方,Literature,cited_by
龙骨,纲目,Literature,cited_by
龙骨,本草经集注,Literature,cited_by
龙骨,日华子本草,Literature,cited_by
龙骨,别录,Literature,cited_by
龙骨,圣惠方,Literature,cited_by
龙骨,本经,Literature,cited_by
龙骨,方脉正宗,Literature,cited_by
龙骨,伤寒论,Literature,cited_by
龙骨,《纲目,Literature,cited_by
龙骨,事林广记,Literature,cited_by
龙骨,"有湿热、实邪者忌服
①《本草经集注》：""得人参、牛黄良；畏石膏""
②《药性论》：""忌鱼""",Contraindication,has_contraindication
牡蛎,重镇安神,Efficacy,has_efficacy
牡蛎,潜阳补阴,Efficacy,has_efficacy
牡蛎,止汗涩精,Efficacy,has_efficacy
牡蛎,软坚散结,Efficacy,has_efficacy
牡蛎,安神平抑肝阳药.,Category,belongs_to
牡蛎,安徽,Origin,produced_in
牡蛎,浙江,Origin,produced_in
牡蛎,福建,Origin,produced_in
牡蛎,广东,Origin,produced_in
牡蛎,四川,Origin,produced_in
牡蛎,云南,Origin,produced_in
牡蛎,江苏等地,Origin,produced_in
牡蛎,药性论,Literature,cited_by
牡蛎,山东中草药手册,Literature,cited_by
牡蛎,纲目,Literature,cited_by
牡蛎,圣济总录,Literature,cited_by
牡蛎,千金方,Literature,cited_by
牡蛎,肘后方,Literature,cited_by
牡蛎,现代实用中药,Literature,cited_by
牡蛎,本草经集注,Literature,cited_by
牡蛎,圣惠方,Literature,cited_by
牡蛎,乾坤生意,Literature,cited_by
牡蛎,经验方,Literature,cited_by
牡蛎,本经,Literature,cited_by
牡蛎,本草拾遗,Literature,cited_by
牡蛎,澹寮方,Literature,cited_by
牡蛎,温病条辨,Literature,cited_by
牡蛎,本草经疏,Literature,cited_by
牡蛎,金匮要略,Literature,cited_by
牡蛎,别录,Literature,cited_by
海桐皮,祛风湿,Efficacy,has_efficacy
海桐皮,通经络,Efficacy,has_efficacy
海桐皮,止痛,Efficacy,has_efficacy
海桐皮,祛风湿强筋骨药,Category,belongs_to
海桐皮,贵州草药,Literature,cited_by
海桐皮,岭南采药录,Literature,cited_by
海桐皮,纲目,Literature,cited_by
海桐皮,圣济总录,Literature,cited_by
海桐皮,续传信方,Literature,cited_by
海桐皮,脚气治法总要,Literature,cited_by
海桐皮,如宜方,Literature,cited_by
海桐皮,开宝本草,Literature,cited_by
海桐皮,圣惠方,Literature,cited_by
海桐皮,百一选方,Literature,cited_by
海桐皮,广西本草选编,Literature,cited_by
海桐皮,海药本草,Literature,cited_by
海桐皮,血虚、腰痛非风湿不宜服,Contraindication,has_contraindication
狗脊,补肝肾、祛风湿、强腰膝,Efficacy,has_efficacy
狗脊,祛风湿强筋骨药,Category,belongs_to
狗脊,广东,Origin,produced_in
狗脊,浙江,Origin,produced_in
狗脊,江西,Origin,produced_in
狗脊,福建等地,Origin,produced_in
狗脊,河南中医,Literature,cited_by
狗脊,贵州草药,Literature,cited_by
狗脊,药性论,Literature,cited_by
狗脊,四川中药志,Literature,cited_by
狗脊,本草纲目拾遗,Literature,cited_by
狗脊,濒湖集简方,Literature,cited_by
狗脊,普济方,Literature,cited_by
狗脊,圣惠方,Literature,cited_by
狗脊,本草纲目,Literature,cited_by
狗脊,玉楸药解,Literature,cited_by
狗脊,神农本草经,Literature,cited_by
狗脊,江西中草药学,Literature,cited_by
狗脊,伤寒蕴要,Literature,cited_by
狗脊,阴虚有热、肝虚有郁火、短涩赤黄，口苦舌干、小便不利者慎服,Contraindication,has_contraindication
牛大力,补虚润肺,Efficacy,has_efficacy
牛大力,强筋活络、清热解毒,Efficacy,has_efficacy
牛大力,祛风湿强筋骨药,Category,belongs_to
牛大力,广东,Origin,produced_in
牛大力,浙江,Origin,produced_in
牛大力,江西,Origin,produced_in
牛大力,福建等地,Origin,produced_in
牛大力,福建药物志,Literature,cited_by
牛大力,全国中草药汇编,Literature,cited_by
牛大力,不明,Contraindication,has_contraindication
豨莶草,祛风湿、利关节、解毒,Efficacy,has_efficacy
豨莶草,祛风湿强筋骨药,Category,belongs_to
豨莶草,古今医统,Literature,cited_by
豨莶草,纲目,Literature,cited_by
豨莶草,开宝本草,Literature,cited_by
豨莶草,本草拾遗,Literature,cited_by
豨莶草,全国中草药汇编,Literature,cited_by
豨莶草,品汇精要,Literature,cited_by
豨莶草,无风湿者慎服、阴血不足者忌服，多服令人吐忌铁,Contraindication,has_contraindication
老鹳草,祛风湿,Efficacy,has_efficacy
老鹳草,通经络,Efficacy,has_efficacy
老鹳草,止泻痢,Efficacy,has_efficacy
老鹳草,祛风湿强筋骨药,Category,belongs_to
老鹳草,四川中药志,Literature,cited_by
老鹳草,药材学,Literature,cited_by
老鹳草,滇南本草,Literature,cited_by
老鹳草,中草药新医疗法资料选编,Literature,cited_by
老鹳草,现代实用中药,Literature,cited_by
老鹳草,浙江药用植物志,Literature,cited_by
老鹳草,贵州民间方药集,Literature,cited_by
老鹳草,纲目拾遗,Literature,cited_by
老鹳草,四川㈡，药志,Literature,cited_by
老鹳草,不明,Contraindication,has_contraindication
伸筋草,祛风散寒、除湿消肿、舒筋活血,Efficacy,has_efficacy
伸筋草,祛风湿强筋骨药,Category,belongs_to
伸筋草,岭南采药录,Literature,cited_by
伸筋草,湖南药物志,Literature,cited_by
伸筋草,中草药学,Literature,cited_by
伸筋草,生草药性备要,Literature,cited_by
伸筋草,四川中药志,Literature,cited_by
伸筋草,滇南本草,Literature,cited_by
伸筋草,中医大宝库,Literature,cited_by
伸筋草,本草拾遗,Literature,cited_by
伸筋草,陕甘宁青中草药选,Literature,cited_by
伸筋草,东北常用中草药手册,Literature,cited_by
伸筋草,浙江民间常用草药,Literature,cited_by
伸筋草,云南中草药,Literature,cited_by
伸筋草,孕妇及出血过多者忌服,Contraindication,has_contraindication
千年健,祛风湿,Efficacy,has_efficacy
千年健,壮筋骨,Efficacy,has_efficacy
千年健,止痛,Efficacy,has_efficacy
千年健,消肿,Efficacy,has_efficacy
千年健,祛风湿强筋骨药,Category,belongs_to
千年健,药性论,Literature,cited_by
千年健,临床常用中药手册,Literature,cited_by
千年健,本草纲目拾遗,Literature,cited_by
千年健,本草再新,Literature,cited_by
千年健,经验方,Literature,cited_by
千年健,饮片新参,Literature,cited_by
千年健,纲目拾遗,Literature,cited_by
千年健,全国中草药汇编,Literature,cited_by
千年健,中药材手册,Literature,cited_by
千年健,阴虚内热者慎用，忌莱菔,Contraindication,has_contraindication
走马胎,活血祛瘀、祛风湿,Efficacy,has_efficacy
走马胎,壮筋骨,Efficacy,has_efficacy
走马胎,祛风湿强筋骨药,Category,belongs_to
走马胎,广西中药志,Literature,cited_by
走马胎,纲目拾遗,Literature,cited_by
走马胎,生草药性备要,Literature,cited_by
走马胎,孕妇禁忌,Contraindication,has_contraindication
乌梢蛇,祛风,Efficacy,has_efficacy
乌梢蛇,通络,Efficacy,has_efficacy
乌梢蛇,止痉,Efficacy,has_efficacy
乌梢蛇,祛风湿强筋骨药,Category,belongs_to
乌梢蛇,河南,Origin,produced_in
乌梢蛇,陕西,Origin,produced_in
乌梢蛇,甘肃,Origin,produced_in
乌梢蛇,四川,Origin,produced_in
乌梢蛇,安徽,Origin,produced_in
乌梢蛇,江苏,Origin,produced_in
乌梢蛇,浙江,Origin,produced_in
乌梢蛇,江西,Origin,produced_in
乌梢蛇,湖南,Origin,produced_in
乌梢蛇,福建,Origin,produced_in
乌梢蛇,台湾,Origin,produced_in
乌梢蛇,广东及广西等地,Origin,produced_in
乌梢蛇,纲目,Literature,cited_by
乌梢蛇,圣惠方,Literature,cited_by
乌梢蛇,医方类聚,Literature,cited_by
乌梢蛇,浙江中医杂志,Literature,cited_by
乌梢蛇,血虚生风者慎服忌犯铁器,Contraindication,has_contraindication
鹿衔草,祛风湿强筋骨药,Category,belongs_to
鹿衔草,四川常用中草药,Literature,cited_by
鹿衔草,滇南本草,Literature,cited_by
鹿衔草,内蒙古中草药,Literature,cited_by
鹿衔草,重庆草药,Literature,cited_by
鹿衔草,浙江药用植物志,Literature,cited_by
鹿衔草,陕西中草药,Literature,cited_by
鹿衔草,陕甘宁青中草药选,Literature,cited_by
鹿衔草,吉林中草药,Literature,cited_by
鹿衔草,山西中草药,Literature,cited_by
鹿衔草,孕妇忌服,Contraindication,has_contraindication
桑寄生,补肝肾,Efficacy,has_efficacy
桑寄生,强筋骨,Efficacy,has_efficacy
桑寄生,除风湿,Efficacy,has_efficacy
桑寄生,通经络,Efficacy,has_efficacy
桑寄生,益血,Efficacy,has_efficacy
桑寄生,安胎,Efficacy,has_efficacy
桑寄生,祛风湿强筋骨药,Category,belongs_to
桑寄生,福建,Origin,produced_in
桑寄生,广东,Origin,produced_in
桑寄生,广西等地,Origin,produced_in
桑寄生,湖南药物志,Literature,cited_by
桑寄生,药性论,Literature,cited_by
桑寄生,杨氏护命方,Literature,cited_by
桑寄生,千金方,Literature,cited_by
桑寄生,滇南本草,Literature,cited_by
桑寄生,濒湖集简方,Literature,cited_by
桑寄生,本草再新,Literature,cited_by
桑寄生,普济方,Literature,cited_by
桑寄生,衷中参西录,Literature,cited_by
桑寄生,圣惠方,Literature,cited_by
桑寄生,本经,Literature,cited_by
桑寄生,本草求真,Literature,cited_by
桑寄生,别录,Literature,cited_by
桑寄生,不明,Contraindication,has_contraindication
木瓜,平肝和胃,Efficacy,has_efficacy
木瓜,去湿舒筋,Efficacy,has_efficacy
木瓜,祛风湿强筋骨药,Category,belongs_to
木瓜,四川,Origin,produced_in
木瓜,贵州,Origin,produced_in
木瓜,广西,Origin,produced_in
木瓜,广东等地,Origin,produced_in
木瓜,奇效良方,Literature,cited_by
木瓜,鸡峰普济方,Literature,cited_by
木瓜,杨氏家藏方,Literature,cited_by
木瓜,日用本草,Literature,cited_by
木瓜,本草拾遣,Literature,cited_by
木瓜,本草再新,Literature,cited_by
木瓜,天津中草药,Literature,cited_by
木瓜,传冢秘宝方,Literature,cited_by
木瓜,中草药新医疗法资料选编,Literature,cited_by
木瓜,医学入门,Literature,cited_by
木瓜,证治准绳,Literature,cited_by
木瓜,海药本草,Literature,cited_by
木瓜,青岛中草药手册,Literature,cited_by
油松节,祛风除湿,Efficacy,has_efficacy
油松节,通络止痛,Efficacy,has_efficacy
油松节,祛风湿强筋骨药,Category,belongs_to
油松节,四川中药志,Literature,cited_by
油松节,静月山人宇民间老中医整理,Literature,cited_by
油松节,滇南本草,Literature,cited_by
油松节,得配本草,Literature,cited_by
油松节,百一选方,Literature,cited_by
油松节,陕甘宁青中草药选,Literature,cited_by
油松节,阴虚血燥者慎用,Contraindication,has_contraindication
仙鹤草,收敛止血,Efficacy,has_efficacy
仙鹤草,截疟,Efficacy,has_efficacy
仙鹤草,健胃,Efficacy,has_efficacy
仙鹤草,止痢,Efficacy,has_efficacy
仙鹤草,解毒,Efficacy,has_efficacy
仙鹤草,收敛止血药,Category,belongs_to
仙鹤草,中草药手册,Literature,cited_by
仙鹤草,生草药性备要,Literature,cited_by
仙鹤草,浙江天目山药植志,Literature,cited_by
仙鹤草,四川中药志,Literature,cited_by
仙鹤草,滇南本草,Literature,cited_by
仙鹤草,江西民间草药验方,Literature,cited_by
仙鹤草,现代实用中药,Literature,cited_by
仙鹤草,静月山人于民间老中医整理,Literature,cited_by
仙鹤草,百草镜,Literature,cited_by
仙鹤草,伪药条辨,Literature,cited_by
仙鹤草,非出血不止者不用表证发热者慎服,Contraindication,has_contraindication
透骨草,祛风除湿,Efficacy,has_efficacy
透骨草,解毒止痛,Efficacy,has_efficacy
透骨草,舒筋活血,Efficacy,has_efficacy
透骨草,散瘀消肿,Efficacy,has_efficacy
透骨草,祛风湿强筋骨药,Category,belongs_to
透骨草,山东中草药手册,Literature,cited_by
透骨草,纲目,Literature,cited_by
透骨草,灵秘丹药笺,Literature,cited_by
透骨草,陕甘宁青中草药选,Literature,cited_by
透骨草,孙氏集效方,Literature,cited_by
透骨草,山西中草药,Literature,cited_by
透骨草,青岛中草药手册,Literature,cited_by
透骨草,孕妇忌用,Contraindication,has_contraindication
续断,强筋骨、补虚补阳药,Category,belongs_to
续断,药性论,Literature,cited_by
续断,杨氏家藏方,Literature,cited_by
续断,普济方,Literature,cited_by
续断,外台秘要,Literature,cited_by
续断,日华子本草,Literature,cited_by
续断,本草经集注,Literature,cited_by
续断,本经,Literature,cited_by
续断,医学衷中参西录,Literature,cited_by
续断,赛金丹,Literature,cited_by
续断,永类钤方,Literature,cited_by
续断,本草汇言,Literature,cited_by
续断,别录,Literature,cited_by
续断,扶寿精方,Literature,cited_by
续断,和剂局方,Literature,cited_by
续断,瑞竹堂经验方,Literature,cited_by
续断,鸡峰普济方,Literature,cited_by
续断,纲目,Literature,cited_by
续断,滇南本草,Literature,cited_by
续断,滇南本草图说,Literature,cited_by
续断,广西民族药简编,Literature,cited_by
续断,证治准绳,Literature,cited_by
续断,初痢勿用，怒气郁者禁用《本草经集注》：地黄为之使恶雷丸,Contraindication,has_contraindication
鸡矢藤,祛风除湿,Efficacy,has_efficacy
鸡矢藤,消食化积,Efficacy,has_efficacy
鸡矢藤,解毒消肿,Efficacy,has_efficacy
鸡矢藤,活血止痛,Efficacy,has_efficacy
鸡矢藤,祛风湿强筋骨药,Category,belongs_to
鸡矢藤,本草求原,Literature,cited_by
鸡矢藤,江西草药手册,Literature,cited_by
鸡矢藤,生草药性备要,Literature,cited_by
鸡矢藤,植物名实图考,Literature,cited_by
鸡矢藤,本草纲目拾遗,Literature,cited_by
鸡矢藤,安徽中草药,Literature,cited_by
鸡矢藤,福建药物志,Literature,cited_by
鸡矢藤,全国中草药汇编,Literature,cited_by
鸡矢藤,福建中草药,Literature,cited_by
鸡矢藤,不明,Contraindication,has_contraindication
穿山龙,止咳,Efficacy,has_efficacy
穿山龙,祛风除湿,Efficacy,has_efficacy
穿山龙,活血通络,Efficacy,has_efficacy
穿山龙,祛风湿强筋骨药,Category,belongs_to
穿山龙,黑龙江,Origin,produced_in
穿山龙,吉林,Origin,produced_in
穿山龙,辽宁,Origin,produced_in
穿山龙,内蒙古等地,Origin,produced_in
穿山龙,河北中药手册,Literature,cited_by
穿山龙,中草药新医疗法资料选编,Literature,cited_by
穿山龙,山东中药,Literature,cited_by
穿山龙,陕西植药调查,Literature,cited_by
穿山龙,陕西中草药,Literature,cited_by
穿山龙,浙江药用植物志,Literature,cited_by
穿山龙,浙江民间常用草药,Literature,cited_by
穿山龙,东北药植志,Literature,cited_by
穿山龙,有小毒，粉碎加工时，部分人（过敏体质）会发生过敏反应,Contraindication,has_contraindication
五加皮,祛风除湿,Efficacy,has_efficacy
五加皮,补益肝肾,Efficacy,has_efficacy
五加皮,强筋壮骨,Efficacy,has_efficacy
五加皮,利水消肿,Efficacy,has_efficacy
五加皮,祛风湿强筋骨药,Category,belongs_to
五加皮,保婴撮要,Literature,cited_by
五加皮,药性论,Literature,cited_by
五加皮,中草药学,Literature,cited_by
五加皮,纲目,Literature,cited_by
五加皮,四川中药志,Literature,cited_by
五加皮,外科大成,Literature,cited_by
五加皮,本经,Literature,cited_by
五加皮,广西本草选编,Literature,cited_by
五加皮,药典,Literature,cited_by
五加皮,卫生家宝方,Literature,cited_by
五加皮,瑞竹堂经验方,Literature,cited_by
五加皮,别录,Literature,cited_by
五加皮,阴虚火旺者慎服,Contraindication,has_contraindication
香加皮,祛风湿,Efficacy,has_efficacy
香加皮,壮筋骨,Efficacy,has_efficacy
香加皮,利水消肿,Efficacy,has_efficacy
香加皮,祛风湿强筋骨药,Category,belongs_to
香加皮,上海常用中草药,Literature,cited_by
香加皮,山东中草药手册,Literature,cited_by
香加皮,四川中药志,Literature,cited_by
香加皮,陕甘宁青中草药选,Literature,cited_by
香加皮,药典,Literature,cited_by
香加皮,青岛中草药手册,Literature,cited_by
